,id,name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Term,Popularity
172,2162578,"3min to BTS, Late Checkout, WiFi, Pool, Cable, BNH",Bang Rak,13.72425,100.53087,Entire home/apt,2147,101,2022-12-14,0.95,2,High,10,Short,Unpopuler
173,851956,Great bright&spacious 1B BTS Onnut,Khlong Toei,13.70486,100.60152,Entire home/apt,850,33,2022-10-23,0.28,3,High,1,Short,Unpopuler
174,1344388,comfortable in Bangkok Near MRT,Din Daeng,13.77126,100.57088,Private room,1200,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
175,1350390,3.Cool Chic apartment walk 5 min BTS Sathon,Sathon,13.71628,100.51238,Entire home/apt,950,109,2022-11-21,0.95,41,High,5,Short,Unpopuler
176,852063,2BR Apt. near Sathon Silom-free WIFI,Sathon,13.71972,100.54924,Entire home/apt,1693,25,2022-12-03,0.21,2,Low,4,Long,Unpopuler
177,1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,Khlong Toei,13.72393,100.57647,Entire home/apt,3300,26,2022-12-18,0.3,3,Low,9,Short,Unpopuler
178,1394285,Superior Double Room Near Airport,Suanluang,13.73789,100.64271,Private room,850,8,2022-06-30,0.11,10,High,1,Short,Unpopuler
179,1395513,Superior Twin Room Near Airport,Suanluang,13.73613,100.64319,Private room,1050,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
180,1400351,Studio in Beung Kum,Bueng Kum,13.78327,100.67124,Private room,700,3,2019-09-19,0.07,10,High,0,Short,Unpopuler
181,1404697,Superior Double Room Near Yanhen Hospital,Bang Phlat,13.80698,100.5121,Private room,1050,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
182,1405480,Superior Twin Room Near Yanhee Hospital,Bang Phlat,13.80657,100.51192,Private room,1050,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
183,1406065,Superior Db Rm Near Yanhee Hospital,Bang Phlat,13.80685,100.5125,Private room,1050,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
184,2166902,Sathorn Apt with urban vibe,Sathon,13.71663,100.52864,Entire home/apt,868,97,2022-09-09,0.89,1,High,11,Short,Unpopuler
185,2175246,Family Apartment for rent.,Wang Thong Lang,13.77933,100.61957,Private room,4873,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
186,852308,วรภาดา น้อยพันธ์,Bang Rak,13.7318,100.52351,Private room,980,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
187,2199975,Sarin Place Lodge,Chatu Chak,13.82824,100.56594,Entire home/apt,1054,20,2020-01-07,0.27,6,High,0,Long,Unpopuler
188,2206432,"Modern, cosy, great pool/gym",Huai Khwang,13.74742,100.56678,Entire home/apt,1020,12,2022-08-31,0.12,2,High,3,Long,Unpopuler
189,2234748,New Studio 2KM to BTS- Sukhumvit 77,Suanluang,13.72347,100.61812,Entire home/apt,1004,6,2017-07-25,0.08,10,High,0,Short,Unpopuler
190,854660,Nostalgic Thai House - The Villa,Nong Chok,13.77672,100.83851,Entire home/apt,8658,1,2015-09-03,0.01,2,High,0,Short,Unpopuler
191,1412787,"NEWLY Renovated! 1BR by the river, near IconSiam",Khlong San,13.72174,100.50769,Entire home/apt,1635,88,2022-11-22,0.8,1,Low,8,Short,Unpopuler
192,856426,Thai house overlooking pond & lotus,Nong Chok,13.77624,100.83931,Entire home/apt,3463,1,2016-03-10,0.01,2,High,0,Short,Unpopuler
193,858311,"River view penthouse 30 Fl, 5 Pers,  taxi included",Khlong San,13.72135,100.508,Entire home/apt,7929,256,2022-12-15,2.13,1,High,43,Short,Populer
194,858338,✩Vibrant street✩Cozy n Cool near MRT Silom/center✩,Sathon,13.72065,100.54713,Entire home/apt,850,278,2022-12-12,2.31,37,High,10,Short,Populer
195,861105,Home Sweet Home For Your Family near new skytrain,Bang Sue,13.83235,100.5228,Entire home/apt,1500,37,2019-12-18,0.31,7,Low,0,Short,Unpopuler
196,863341,1BR Condo-BRT to BTS Chong Nonsi,Yan na wa,13.67907,100.52887,Entire home/apt,935,26,2019-05-18,0.26,5,High,0,Long,Unpopuler
197,2262721,"2BR-Airy,Cosy in Thai Neighbourhood",Din Daeng,13.78588,100.56957,Entire home/apt,1504,167,2022-12-04,1.54,1,High,5,Short,Unpopuler
198,863669,"2 BR - Near BTS, Wifi",Khlong San,13.72162,100.5075,Entire home/apt,2251,91,2022-11-20,0.77,5,High,2,Short,Unpopuler
199,866152,Unit in relaxing garden setting near new skytrain,Bang Sue,13.82955,100.52119,Entire home/apt,1000,0,1970-01-01,0.0,7,Low,0,Short,Unpopuler
200,866329,Entire Studio center of Bangkok,Bang Rak,13.72479,100.53039,Private room,728,11,2022-11-20,0.1,2,High,4,Short,Unpopuler
201,2266425,1Br LUXE/BTS Phrakanong/CBD/WiFi,Khlong Toei,13.71166,100.59326,Entire home/apt,1143,31,2018-08-14,0.29,8,Low,0,Long,Unpopuler
202,869715,Stylish 1 bed 3 min walk from BTS,Khlong Toei,13.7142,100.59233,Entire home/apt,866,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
203,2279684,BKK PARAGON/Pratunam 5mins BTS 2nd fl.,Ratchathewi,13.74978,100.53301,Entire home/apt,1009,113,2022-12-21,1.2,5,Low,3,Short,Unpopuler
204,881208,New 1BR in Sathorn near Skytrain!,Bang Rak,13.72386,100.52563,Private room,800,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
205,888304,Cozy Apt @ Ratchayothin BTS Great Facility,Chatu Chak,13.83028,100.57065,Entire home/apt,866,9,2021-12-14,0.08,2,Low,0,Short,Unpopuler
206,889909,Spare room in a gated compound,Bang Na,13.65979,100.60643,Private room,700,4,2016-09-06,0.04,1,High,0,Short,Unpopuler
207,2286703,❂City center☾Train station☽Private Bathroom8Aircon,Sathon,13.72074,100.54712,Entire home/apt,800,192,2020-02-28,1.78,37,High,0,Short,Populer
208,2294502,✭✭✭✭Cozy Hideawy in BKK Center near MRT Lumpini✭✭✭,Sathon,13.72062,100.54707,Entire home/apt,609,156,2022-11-20,1.45,37,High,7,Short,Unpopuler
209,1419797,2-room apartment@heart of BKK,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,92,2022-12-15,0.81,1,Low,8,Short,Unpopuler
210,904353,Cozy Studio Sleep3 at Phattanakan 26,Suanluang,13.73693,100.61644,Private room,1004,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
211,906203,1 BR on Srinakrin Rd. Parkland,Bang Na,13.65441,100.64548,Private room,797,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
212,1420577,River view near ICON SIAM 74sqm. Free pick up,Khlong San,13.71847,100.50914,Entire home/apt,3067,2,2018-11-30,0.02,5,Low,0,Long,Unpopuler
213,1421233,Close to river and near city. Free pick up,Khlong San,13.71672,100.5092,Entire home/apt,1286,75,2020-02-27,0.7,5,Low,0,Short,Unpopuler
214,1444053,Cozy 7th,Chatu Chak,13.79616,100.56478,Private room,1636,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
215,2297767,Comfortable studio room on Ratchada,Huai Khwang,13.79216,100.57502,Entire home/apt,540,25,2022-12-02,0.32,1,Low,3,Long,Unpopuler
216,2300491,Modern Condo 2 mins walk to Sukhumvit BTS Skytrain,Phra Khanong,13.69784,100.60635,Entire home/apt,999,103,2022-12-11,0.96,53,High,13,Short,Unpopuler
217,907553,"BTS Phyathai/Airport Link, top floor views!",Ratchathewi,13.75409,100.53552,Entire home/apt,3587,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
218,2321290,1BR Cosy & Perfect Location @Asoke BTS/MRT,Khlong Toei,13.73606,100.55934,Entire home/apt,1845,129,2021-06-29,1.22,1,High,0,Short,Unpopuler
219,2332282,"Cozy Studio by BTS: Wifi, Pool #1",Phra Khanong,13.70396,100.60281,Entire home/apt,1264,27,2022-07-14,0.25,6,Low,1,Long,Unpopuler
220,909514,Newly Renovated 3BR Suite 146sqm BTS Thonglo,Vadhana,13.73958,100.5865,Entire home/apt,4720,252,2020-02-23,2.11,2,High,0,Short,Populer
221,1452584,Quiet&Cozy Place on Thong Lor Street,Vadhana,13.73862,100.585,Private room,1049,1,2014-01-01,0.01,1,High,0,Short,Unpopuler
222,915293,One bedroom suite with kitchen@ center of Bangkok,Parthum Wan,13.74551,100.54235,Entire home/apt,3500,1,2022-10-08,0.37,1,Low,1,Short,Unpopuler
223,1453230,LumpiniVille Prachachuen-Phongphet2,Vadhana,13.7214,100.58484,Private room,1758,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
224,2343774,quiet relaxing country life in BKK,Saphan Sung,13.76276,100.69127,Entire home/apt,1000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
225,920116,1Br 5mins walk to Airport Link Hua Mak sky train,Suanluang,13.73786,100.64065,Entire home/apt,1351,11,2017-12-30,0.14,4,Low,0,Long,Unpopuler
226,923795,3BR 300 SqM Apt near BTS PhromPhong,Khlong Toei,13.72468,100.56838,Private room,3000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
227,2360167,"Large 2 bedrooms apartment, Silom",Bang Rak,13.72004,100.5186,Entire home/apt,5500,25,2022-12-01,0.25,1,High,7,Short,Unpopuler
228,2368241,"Downtown,just 100m. To Siam,MBK,BTS",Ratchathewi,13.75156,100.52988,Entire home/apt,1336,77,2019-10-28,0.71,5,Low,0,Short,Unpopuler
229,2368635,iSanook Eco Studio 6,Bang Rak,13.7319,100.52255,Private room,1800,6,2018-07-16,0.06,45,High,0,Long,Unpopuler
230,2368771,iSanook Studio 32 sqm 5,Bang Rak,13.732,100.52294,Private room,2100,3,2022-02-07,0.03,45,High,1,Long,Unpopuler
231,2375378,iSanook Family Suite Deluxe 67 sqm 3,Bang Rak,13.7332,100.52094,Private room,3900,1,2022-08-27,0.24,45,High,1,Long,Unpopuler
232,1457235,City view Studio surrounding by street food,Bang Kho laen,13.69945,100.52725,Entire home/apt,950,7,2022-12-23,0.07,6,Low,1,Short,Unpopuler
233,933070,Yoong Thong Double Standard Room,Min Buri,13.78318,100.74785,Private room,1620,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
234,933092,Rachapruk Twin Standard Room,Min Buri,13.78115,100.7482,Private room,1620,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
235,936765,Spacious 1 bed apartment close to BTS.,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,2,2013-04-17,0.02,1,Low,0,Long,Unpopuler
236,1463101,"Comfortable serviced 1BR, BTS, POOL",Phaya Thai,13.78519,100.5496,Entire home/apt,2000,8,2022-12-03,0.1,1,High,1,Short,Unpopuler
237,1485092,New Model Studio 24,Suanluang,13.72219,100.6145,Entire home/apt,1004,2,2016-11-13,0.02,10,High,0,Short,Unpopuler
238,1485265,New Model Studio 24 - Sukhumvit 77,Suanluang,13.71916,100.63024,Entire home/apt,1004,9,2017-03-30,0.09,10,High,0,Short,Unpopuler
239,941803,Suite Room 1 at MetroPoint,Bang Kapi,13.7703,100.63148,Private room,1905,0,1970-01-01,0.0,3,High,0,Short,Unpopuler
240,2516583,1-bedroom on Yen-Akart,Yan na wa,13.71165,100.54957,Entire home/apt,1500,1,2017-07-21,0.02,1,High,0,Long,Unpopuler
241,2390092,Central Bangkok Condominium,Huai Khwang,13.77302,100.57755,Private room,1212,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
242,2394858,Cool and Comfortable MRT in the Shadows of Silom,Sathon,13.72062,100.54707,Entire home/apt,600,146,2022-11-19,1.36,37,High,3,Short,Unpopuler
243,2516683,iSanook Family Suite Deluxe 67 sqm 2,Bang Rak,13.73155,100.52129,Private room,3700,6,2019-06-30,0.07,45,High,0,Long,Unpopuler
244,2517068,Songphra Suite Deluxe 45sqm - Women,Bang Rak,13.7334,100.52328,Private room,900,4,2016-04-30,0.04,45,High,0,Long,Unpopuler
245,2526869,iSanook Student Studio Sublevel 4,Bang Rak,13.73391,100.52297,Private room,1500,6,2022-04-22,0.06,45,High,1,Long,Unpopuler
246,2526921,iSanook Student Studio Sublevel 1,Bang Rak,13.73205,100.5234,Private room,1500,4,2020-01-21,0.05,45,High,0,Long,Unpopuler
247,2533574,Artsy 1Bedroom On The Top Floor BKK,Phaya Thai,13.78756,100.55304,Entire home/apt,3000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
248,1495539,Reservations are not accepted from March to April,Huai Khwang,13.79654,100.57543,Entire home/apt,2500,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
249,2541148,"Wifi. Kitchen. Natural Light, 1 bedrm, 200m toBTS",Phra Khanong,13.70488,100.60475,Entire home/apt,900,10,2019-01-24,0.11,1,High,0,Short,Unpopuler
250,2542746,Spacious 1BR with Spectacular View,Khlong Toei,13.72635,100.57211,Entire home/apt,2123,210,2022-12-14,1.98,3,High,18,Short,Populer
251,1507375,One bed room comfortable condo,Vadhana,13.70714,100.60281,Entire home/apt,2236,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
252,2401250,45 sq.m. room w/Kitchen 1 step from BTS,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,12,2016-12-10,0.11,1,Low,0,Short,Unpopuler
253,2401426,✵✵Cool Calm and Quiet Near MRT Silom and Center✵✵,Sathon,13.72065,100.54713,Entire home/apt,736,120,2022-12-06,1.12,37,High,1,Short,Unpopuler
254,2547082,iSanook Studio 32 sqm 4,Bang Rak,13.73386,100.52322,Private room,2100,0,1970-01-01,0.0,45,High,0,Long,Unpopuler
255,2548283,iSanook Suite Deluxe 45 sqm 4,Bang Rak,13.73227,100.52112,Private room,2743,3,2018-02-18,0.03,45,High,0,Long,Unpopuler
256,2548310,iSanook Suite 34 sqm 5,Bang Rak,13.7319,100.52202,Private room,1900,10,2022-11-20,0.1,45,High,1,Long,Unpopuler
257,2554437,Prima Condo 1BR+Internet near Suvarnabhumi airport,Suanluang,13.7141,100.64207,Entire home/apt,1004,0,1970-01-01,0.0,4,Low,0,Short,Unpopuler
258,2561402,Luxury Apartment type 06,Khlong Toei,13.73833,100.55635,Private room,1347,40,2022-07-15,0.38,5,High,1,Short,Unpopuler
259,2578949,"Bangkok,Room  near JJ market/BTS",Chatu Chak,13.81674,100.56603,Private room,1200,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
260,2407073,8-bed Room/in Ratchada/Wifi,Din Daeng,13.78653,100.56912,Private room,2000,23,2018-02-22,0.22,8,Low,0,Short,Unpopuler
261,2407610,Nantiruj  Apartment  94 Sqm.   *,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,6,2020-01-05,0.06,5,High,0,Short,Unpopuler
262,1515778,"Bangkok near BTS Cosy Room Wifi, host take care",Vadhana,13.70992,100.59918,Shared room,712,1,2018-08-01,0.02,1,High,0,Short,Unpopuler
263,1522068,100 SQM Spacious 2BR - 450 m from RN03 station,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,215,2022-12-20,1.96,13,High,29,Short,Populer
264,1526123,Homey Studio Apt in Upscale Area,Vadhana,13.73767,100.58381,Entire home/apt,1712,41,2022-12-01,0.37,1,High,1,Short,Unpopuler
265,2579342,iSanook Suite Deluxe 45 sqm 5,Bang Rak,13.73217,100.52297,Private room,2743,1,2014-03-24,0.01,45,High,0,Long,Unpopuler
266,2586938,iSanook Suite Deluxe 45 sqm 3,Bang Rak,13.73352,100.52143,Private room,2686,2,2017-03-06,0.02,45,High,0,Long,Unpopuler
267,2409441,Bangna Condo quiet and big park,Bang Na,13.65487,100.64337,Private room,1732,1,2014-07-09,0.01,1,High,0,Short,Unpopuler
268,2413865,Private Double Room in Ratchada/Ensuit/WiFi,Din Daeng,13.7863,100.57026,Private room,943,5,2022-11-26,0.05,8,High,2,Short,Unpopuler
269,2587195,iSanook Studio 32 sqm 1,Bang Rak,13.73418,100.5226,Private room,1957,3,2022-06-07,0.03,45,High,1,Long,Unpopuler
270,2590896,Bangkok Homestay near Metro & BTS,Bang Sue,13.83165,100.52765,Private room,418,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
271,2426432,"1BR River-View,High-Floor&Near BTS",Khlong San,13.72075,100.50354,Entire home/apt,2226,39,2017-04-04,0.37,3,Low,0,Long,Unpopuler
272,2432614,Spacious two Bedroom Apartment,Suanluang,13.72376,100.61804,Entire home/apt,1974,6,2019-02-04,0.06,10,High,0,Short,Unpopuler
273,1526625,(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl,Bang Rak,13.73232,100.52657,Entire home/apt,2701,239,2021-02-26,2.12,8,High,0,Short,Populer
274,2604242,Modern apartment near airport,Bang Na,13.66352,100.64885,Entire home/apt,950,23,2022-12-14,0.24,13,High,4,Short,Unpopuler
275,1547429,บ้านใกล้สุวรรณภูมิ ตรงข้ามแอร์พอร์ตลิ้งบ้านทับช้าง,Saphan Sung,13.73667,100.69141,Entire home/apt,10355,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
276,2604483,Newly renovated  apartment near the airport,Bang Na,13.66375,100.64965,Entire home/apt,950,41,2022-05-23,0.39,13,High,2,Long,Unpopuler
277,2433970,k79room near BTS Onnut,Vadhana,13.70811,100.60112,Shared room,400,4,2018-09-07,0.04,1,High,0,Short,Unpopuler
278,2609081,2 BR & 2 Bath & Fixed parking lot,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,37,2022-04-25,0.37,2,Low,1,Long,Unpopuler
279,2434974,Luxury Serviced House City Centre - 250 sq meters.,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,195,2022-12-22,1.82,1,Low,4,Short,Populer
280,2437576,1Br/RiverView/High Fl/BTS/WiFi,Khlong San,13.72219,100.50517,Entire home/apt,2009,35,2017-08-11,0.33,8,Low,0,Long,Unpopuler
281,2637770,Cozy city room by the river,Yan na wa,13.67892,100.5265,Entire home/apt,1800,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
282,2446205,"Condo CBD Bangkok, 100m fr. skytrain (Ratchadamri)",Parthum Wan,13.73982,100.5406,Entire home/apt,1004,2,2018-05-14,0.02,1,Low,0,Short,Unpopuler
283,2646840,cozy apartment&beautiful city view,Chatu Chak,13.80556,100.56883,Entire home/apt,590,24,2022-08-22,0.36,1,High,3,Short,Unpopuler
284,2454945,iSanook Suite Deluxe 45 sqm 2,Bang Rak,13.73167,100.52116,Private room,2650,4,2014-04-07,0.04,45,High,0,Long,Unpopuler
285,2455101,iSanook Suite 34 sqm 4,Bang Rak,13.7344,100.52201,Private room,1900,18,2022-08-03,0.17,45,High,3,Long,Unpopuler
286,1560067,Central Bangkok closed by Sathorn,Sathon,13.72053,100.53854,Entire home/apt,1177,87,2016-08-20,0.77,1,High,0,Long,Unpopuler
287,1571204,☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯,Sathon,13.72052,100.54682,Entire home/apt,1400,300,2022-10-24,2.69,8,High,4,Short,Populer
288,1585084,Luxury 3 Bedrooms Suite @BTS Phrompong,Vadhana,13.73616,100.57224,Entire home/apt,9999,46,2019-02-26,0.43,53,High,0,Short,Unpopuler
289,2656886,The Nest - Cozy Studio top floor,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,21,2022-09-15,0.25,7,High,5,Short,Unpopuler
290,1589614,็Home with club house,Pra Wet,13.72352,100.6536,Entire home/apt,10000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
291,2455998,iSanook Student Studio Sublevel 3,Bang Rak,13.73337,100.52274,Private room,1500,10,2022-06-18,0.09,45,High,1,Long,Unpopuler
292,2461997,Bed in 4-bed Mixed Dorm in Ratchada/WiFi,Din Daeng,13.78542,100.56921,Shared room,456,4,2017-04-16,0.04,8,High,0,Short,Unpopuler
293,2657480,The SkyHouse Duplex - Luxury Home,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,16,2022-12-26,0.24,7,High,3,Short,Unpopuler
294,2682899,Luxury 3 Bedrooms Suite @BTS Phrompong,Vadhana,13.7361,100.5704,Entire home/apt,9999,25,2022-12-07,0.24,53,High,2,Short,Unpopuler
295,2708302,Bohemian Apartment (Pradipat-Ari),Phaya Thai,13.79203,100.54336,Entire home/apt,1457,153,2018-07-02,1.5,1,Low,0,Long,Unpopuler
296,2467902,"CBD Silom/Sathorn, Great Value & Reliable, 1BR",Bang Rak,13.72153,100.5286,Entire home/apt,1212,25,2020-03-15,0.24,1,Low,0,Short,Unpopuler
297,2468232,1BR w/ River View & Infinity Pool,Khlong San,13.72185,100.50663,Entire home/apt,1039,25,2019-02-20,0.24,2,High,0,Long,Unpopuler
298,2468256,iSanook Student Studio Sublevel 5,Bang Rak,13.73208,100.52062,Private room,1500,7,2019-07-22,0.07,45,High,0,Long,Unpopuler
299,2468803,iSanook Studio 32 sqm 2,Bang Rak,13.73397,100.52272,Private room,2100,7,2017-10-25,0.07,45,High,0,Long,Unpopuler
300,2469023,iSanook Eco Studio 4,Bang Rak,13.73229,100.52286,Private room,1700,5,2019-03-19,0.05,45,High,0,Long,Unpopuler
301,1625274,"Home Away from Home, Sukhumvit-Asoke",Khlong Toei,13.72752,100.55957,Entire home/apt,2000,65,2022-06-21,0.67,1,Low,1,Short,Unpopuler
302,1629978,iSanook Eco Studio 7,Bang Rak,13.73244,100.52204,Private room,1800,21,2020-04-11,0.19,45,High,0,Long,Unpopuler
303,1630348,BANGKOK HUB DORM public transport,Sathon,13.71711,100.51524,Shared room,490,27,2019-08-01,0.25,7,High,0,Short,Unpopuler
304,1630813,iSanook Suite Deluxe 45 sqm 1,Bang Rak,13.73232,100.52336,Private room,2700,8,2015-03-25,0.07,45,High,0,Long,Unpopuler
305,1630920,iSanook Studio 32 sqm 6,Bang Rak,13.73241,100.52168,Private room,2100,23,2018-01-11,0.21,45,High,0,Long,Unpopuler
306,1631106,iSanook Family Suite Deluxe 67 sqm 1,Bang Rak,13.73195,100.52318,Private room,3657,33,2022-10-01,0.3,45,High,1,Long,Unpopuler
307,1638413,Cool Studio 1 walk 5 min to BTS. S. Taksin,Sathon,13.71637,100.51592,Entire home/apt,888,228,2019-11-18,2.03,41,High,0,Long,Populer
308,1642375,"Deluxe studio 45sqm,TheUpRama3,Kitchen,Kid’sClub",Yan na wa,13.70249,100.53757,Private room,7343,1,2019-09-22,0.03,8,High,0,Short,Unpopuler
309,1647608,iSanook Suite 34 sqm 1,Bang Rak,13.73288,100.52328,Private room,2450,15,2022-11-20,0.14,45,High,2,Long,Unpopuler
310,1657411,Near Suvarnabhumi Airport,Lat Krabang,13.71944,100.73128,Entire home/apt,1316,63,2020-02-28,0.57,2,High,0,Short,Unpopuler
311,1661636,❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n,Sathon,13.72066,100.5471,Entire home/apt,800,193,2020-10-31,1.72,37,High,0,Short,Populer
312,1662207,unit A-Sweet Studio- 2 guests,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,8,2020-01-23,0.07,11,High,0,Short,Unpopuler
313,1665776,1 Bedroom with Twin Beds- 2 guests,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,4,2018-03-28,0.05,11,High,0,Short,Unpopuler
314,1665970,1 Bedroom with a Double Bed- 2 guests,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,2,2022-11-24,0.3,11,High,2,Short,Unpopuler
315,1666361,2 Bedrooms with two double beds for 4 people,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,2016-01-10,0.01,11,High,0,Short,Unpopuler
316,1685582,★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,Sathon,13.72067,100.54706,Entire home/apt,750,181,2022-11-21,1.61,37,High,8,Short,Unpopuler
317,3638924,Luxury 3 Bedrooms Suite @BTS Phrompong,Vadhana,13.73757,100.56994,Entire home/apt,9999,24,2022-12-22,0.24,53,High,2,Short,Unpopuler
